videoId,video_title,video_description,title_word_count,title_exclamation_question_count,how_many_numbers_in_title,words_with_uppercase_in_title,description_word_count,number_of_hashtags_in_description,video_duration,category,day_of_week_uploaded,view_count,like_count,comment_count,channelId,channel_title,subscriberCount,channel_video_count,channel_view_count,days_since_upload
ICqJXFVsfDk,"fizičko vaspitanje , moja škola , drugi čas ,5-8 razred","fizičko vaspitanje , moja škola , prvi čas ,5-8 razred",10,0,2,0,10,0,973,17,Thursday,24827,229,39,UCUjoY1uJj0UWXKG01ht46aQ,TENIS,485,15,241321,1896
LKUyA1ubIqU,PE at Home - “Marble Run”,"“Marble Run”

📌 Inside or Outside game
📌 Shooting accuracy, speed, balance
📌 Great for ages 3+

Equipment required:
🎯 1 x ramp material (construction of your own choosing) cardboard, timber, cushions
🎯 Materials to create incline for ramp - paint tins, stools, cushions, pillows etc
🎯 Multiple buckets (min 3) - baskets, bins or similar work well
🎯 2 x tennis balls or similar. More balls the better
🎯 Min 1 participant but can add as many as you wish

Instructions: 
✅ Create a flat ramp using an open flat cardboard box (preferred). Ensure the ramp has incline using materials underneath and has a finished height higher than the buckets
✅ Place buckets at end of ramp at different distances away form end of ramp 
✅ Determine a points system for successful attempts into buckets/baskets. For eg - bucket 1 = 10pts, bucket 2 = 20 pts, bucket 3 = 30pts, bucket 4 = 100 pts.
** Note - we added increased pts for the furthest bucket as it presents the greatest challenge and most likely for ball to fall off the ramp
✅ Players take turn shooting tennis balls up ramp. They add points for successful buckets

Variations:
💡 Try shooting with non-preferred hand
💡 Add ‘trick shots’ such as through the legs, behind the back or facing the wrong way
💡 Add full body rotations prior to shooting - don’t fall over! 

Enjoy! 

#Kidzphyz #itstartswithsport #ISOmoves #PEatHome #physicalactivity #PEsessions #kidsfitness #exerciseathome #schoolholidayactivities #kidsathome #activekids #PEclassesathome #marblerun @kidzphyz @bigdoggclothing",6,0,0,4,251,13,264,17,Monday,736,6,0,UClOx_1cWINiOHYTURIPOYgg,PE at Home by Kidzphyz Sports,367,93,61685,2032
AqzbOUeyN9g,Tênis profissional - CPEF UENP 2021,Prof. Mestre Vinicius Emanuel de Oliveira,6,0,4,3,6,0,5562,24,Thursday,185,25,0,UCdnAPE6n_Al2XGi3McV4PGA,CPEF - UENP,117,11,3288,1490
#NUME?,BGMI LIVE (OHH IAM EXICTED) LESGOOO (FACE REVEAL),PLAY WITH US AND ENJOY WITH US,8,0,0,8,7,0,6680,20,Monday,84,7,,UCZABjYVAEm16mbjSqYmq1KQ,PJK GAMING,568,108,47000,
mdycmqlEhDo,PJK 1. lennu gümnaasiumi lõpuaktus,,5,0,1,1,0,0,8836,24,Saturday,1190,18,0,UCKvhNXyxVkfnUKNK-Hr4QEQ,Püha Johannese Kool,104,34,12749,151
4Pu6ull4SY4,"Konjiška Gora, XC Savinjska Open 2024, Task 1 - express landing at the first turnpoint","Parajedriličarski klub Zagreb
Web https://www.pjk-zagreb.hr/
Facebook https://www.facebook.com/pjkzagreb
Instagram https://www.instagram.com/pjk_zagreb

Flight:
https://xcglobe.com/pilots#show-flight/2612195/

Timestamps:
00:00 - intro
00:10 - GoPro decided to start later so - straight into the air we go
00:21 - waiting for the start to open
27:10 - start open
29:12 - up up up
32:49 - down down down
38:07 - I get the point, but I don't have the height
39:04 - this doesn't look good
41:29 - landing

Gear:
wing - Ozone Photon
harness - Ozone Forza
vario - Flymaster LiveSD
camera - GoPro hero8

Software:
GPS data - IGC file converted to GPX with GPSdump
GPS overlay - DashWare
final video editing - ShotCut


Video music by:
Paulo Arruda
https://www.youtube.com/@DJPauloArruda

Lounge Beats 5 - https://www.youtube.com/watch?v=tKjwGZHux0o

#paragliding #KonjiskaGora #Savinjska #Velenje #Aves #XCSavinjska #paraglidingSlovenia #PJKZagreb",15,0,5,6,129,9,2513,17,Tuesday,123,7,0,UCRU3kRxutBNszEi_Lv7YsdQ,PJK Zagreb,104,130,17072,589
eoPEjQvW66o,Rolling Penalties,"PE Home Learning Rolling Penalties

For more resources visit www.completeperesource.com",2,0,0,2,10,0,136,27,Tuesday,420,0,,UCuLo1CLr8QsUvgYCypFMWGw,Complete P.E.,184,77,31696,2024
xCScaQ6zSZg,Futsal Liiga PJK - JoSePa,,5,0,0,4,0,0,52,17,Saturday,63,0,0,UCwV3gZiCjRTA03XfKowFp3w,PJKtv,284,119,71378,760
Luc5EKVbjPg,Tělesná výchova online #1 TABATA - cvičení na doma pro žáky i rodiče,"Šropi v pohybu (aneb děti v pohybu), je projekt zaměřený na zdravý životní styl žáků základních škol 🙂 Za podpory Evropského sboru solidarity (než začnete cvičit, prosím čtěte dále)

Na dnešní cvičení budete potřebovat: dostatek prostoru, láhev čisté vody, sportovní oblečení 

Důležité pokyny: u cviku bruslař - dopadám na celé chodidlo
                              u cviku surfař - lehce pokrčný v kolenou, lehký předklon, dopad na celé chodidla
                              u přeskoku přes švihadlo - odrážím se ze špiček
                              u cviku nůžky - bedra a hlava jsou na podložce
                              u cviku leh na břicho a vstyk - vztyk do vzpřímené polohy, nehrbím se

Pokud budete potřebovat delší pauzu mezi jednotlivými koly, video můžete stoupnout a pokračovat až budete přípravení. Jedeme dohromady 3 kola.

Rychlost a intenzitu jednotlivých cviků si volí každý sám, podle svých možností. Kvalita bude vždy nad kvantitou.

Sledujete nás? 🙂

https://www.facebook.com/sropivpohybu

https://www.instagram.com/sropi_vpohybu/

Cvičili: Mgr. Jan Chlápek, Mgr. Ivan Serafin, Mgr. Dominik Huml 

Kamera: Mgr. Štěpán Koukal
Střih: Mgr. Tomáš Mikač

Cvičili jste s náma? Napište nám do komentářů jak jste se cítili 🙂",13,0,1,2,171,0,1657,27,Saturday,23586,236,0,UCg6BFUlUqL-ZGIW5HpCj2Aw,Šropi v pohybu,488,38,174577,1859
xLt-ne1gGwU,funny 😂😂 #youtubeshorts #viralvideo,,4,0,0,0,0,0,9,24,Sunday,14,2,0,UCoZwJAu49t9__cFzWqI9ffw,HBN Crazy Team,956,127,97547,10
phBQNprR6-E,#viralshort # Indian flag #citizenhbn #patriotism  # veerabdulhamid,,8,0,0,1,0,0,16,22,Sunday,106,6,0,UC5UzMpN5I6t89-YQb0QEAhg,Citizen HBN ,310,294,53470,136
p-VBRzsulHw,Ishq hunda veeriya de vrga ..(Sartaj ) #live #Performance,Singer - SARTAJ,9,0,0,3,3,0,31,22,Tuesday,129,27,0,UCD1w45cqFp5IhiGWoelhHtw,HBN - series,284,31,33099,2171
IxEHI4SN8AI,Breakfast with me.#breakfast #morningroutine #morningvlog #minivlog#shorts #shortvideo #foryou,,8,0,0,1,0,0,48,22,Monday,1216,24,1,UCL6_j56YcDc2_1Gp05IMbNw,HBN Lifestyle,673,199,143075,44
2LGVtmxXh8I,HBN.Jáh - “Can’t Cry” | prod. the second harry | No Comparison,"Ye, the music is fun and all, but go support the producer of this beat and show some love in their comments💙:

The Second Harry: https://youtu.be/2Nj3t_G-qzE

Yoo, we already knowing you just got done with some HBN music and we just want to say if you want to support us “HBN ENT” members on our influencer journey, you should LIKE, COMMENT, SHARE, and SUBSCRIBE🗣🆙.! We love you guys for tuning into our newest project!! If you want to follow HBN.Jáh on his socials the links are down below🍾✨.
               - Sincerely, HBN ENT.⏳


SOCIAL LINKS:
————————

Instagram: https://www.instagram.com/_jahbelivin_/

YouTube: https://youtu.be/xYgvWA5BzvQ

Twitter: https://twitter.com/HBN_Jah

Email: waverod242@gmail.com",12,0,0,5,103,0,194,24,Friday,75,4,1,UC5uv2eO2mQKcyh8DrI2xpvw,HBN.Jáh,343,53,44457,852
Mwt3YkGhHVg,HBN00 x Go Get It💰🏃🏽‍♂️⚰️(ProdBy.Deezy),#MuddMusic #ImOnnat,5,0,2,4,2,2,105,22,Sunday,302,20,3,UCYLUykZjmTlzYTQsDR27fAg,HBN 00,240,40,27562,2012
5JZNsQJtDHc,HBN - Badalagu | Lyrical Video | Harshith B N |,"#badalagu #hbn #orginalsong #music #kannada #pop
Lyrics, Music, Composition, Video editing : Harshith B N

Song avaliable on all music streaming platforms:
Spotify, Apple Music, Etc. 

Your life does not get better by chance, it gets better by change (Badalagu).

Disclaimer :
This video contains few AI Generated images and the animated character was designed by me.",11,0,0,7,57,6,153,10,Friday,320,17,2,UCFYVKa77PLm4fj5HxvtTElQ,HBN,115,16,3760,145
Lj0BuvDp7vg,Misssss⚽️😔,,1,0,0,1,0,0,16,22,Sunday,266,8,,UCiHbBWLlqSgPqd6qF3Y3U5g,HBN Drengene,107,14,15480,535
4DYgIHX4hL0,HBN Zero: Pop Smoke Tribute “F.I.H.T.B.” (Official Audio),,8,0,0,8,0,0,128,22,Monday,157,13,1,UCwJzEdxhfSZTKyLo7uoprcA,HBN Zero,128,41,5162,1772
8eC_yZqc9ss,President Isaias Met Senior Sudanese Delegation,,6,0,0,6,0,0,183,22,Thursday,308,3,0,UCNNoAl_8GDGrek9u2Z8EEdA,HBN,132,10,7625,41
5UZJFEeLgqk,'전집중 호흡',"2025년 09월 29일 저녁방송

아침방송: AM 8:00~8:40
저녁방송: PM 5:20~6:00

📝❤️제작 임희수❤️ 📝
🎚❤️기술 윤성훈❤️🎚
🎙❤️아나 김도연❤️🎙
📰❤️보도 박서진❤️📰

HBN instagram 
[https://instagram.com/hongik_hbn?utm_medium=copy_link]

타임라인
뉴스 [ HBN 저녁뉴스 ] 00:21
프로그램 [ 작은 쉼표 ] 05:24
코너 [ 오늘의 챌린지 ] 27:23
프로그램 [ 작은 쉼표 ] 33:27",2,0,0,0,47,0,2402,10,Monday,23,1,0,UC8Tu9S3oPJiXqb2yuwdGrxQ,HBN 홍익대학교 교육방송국,142,1007,28412,51
9CfGIGcE_h4,Malai Bato Fukchha - Sunita Budha Chhetri & Hemraj Nepali | New Panchebaja Song 2080 पन्चेबाजा गीत,"#panchebajasong2080           #newnepalisong2024       #hbnentertainment
===========================================================
Malai Bato Fukchha - Sunita Budha Chhetri & Hemraj Nepali | New Panchebaja Song 2080 पन्चेबाजा गीत - Sarika KC & Santosh Sharma

---------------------------------------------

🎶 Audio Credits:- 

♪ Song:- 
पन्चेबाजा गीत  Malai Bato Fukchha

♪ Vocal:- 
Sunita Budha Chhetri
Hemraj Nepali

♪ Lyrics:- 
Purshottam Gaire

♪ Music:- 
Purshottam Gaire

♪ Music Arranger:- 
HBN Kismat

♪ Recording Studio:- 
1DB HD

♪ Mixing:- 
HBN Kismat

♪ Recordist:- 
Bimal Chhinal

----------------------------------------------

🎬️ Video Credits:- 

🎬 Director:- 
Bishnu Bhattarai

🎬 Artists:- 
Sarika KC
Santosh Sharma
Sagar Maranisi
Hemraj Nepali
Indira Nepali


🎬 Cinematographer/Drone:- 
Bishnu Bhattarai

🎬 Edit/Color:-
Bishnu Bhattarai 

🎬 MUA:- 
Sagun Sharma


🎬 Camera Asst:-
Anil Paudel

🎬 Technical Team:-
Abiskar Aacharya
Anil Paudel
BP Ghimire  

🎬 Equipment & Post Production:- 
Abiral Films 9847153553

© HBN ENTERTAINMENT, 2024
All Rights Reserved
----------------------------------------------------------

यस च्यानल मा रहेका गीत, संगीत तथा Video हरु कपि, Download गरी अन्य Channel मा upload गरेको पाएमा प्रचालित कानुन बमोजिम कडा भन्दा कडा कारबाही गरिनेछ ।  Embedding to a website is allowed.",17,0,4,11,166,3,832,22,Thursday,24031,326,103,UCyCG-2ShKAA2bVD84mVz_Hw,HBN Entertainment,297,2,24640,664
1N6Pl_JcBLU,HBN - Normal ( Audio Officiel ),,7,0,0,4,0,0,151,22,Monday,1073,53,7,UCW49NVsPuBsnmGXC4ZxFdZQ,HBN,119,2,2226,23
zt4nhzDcUJI,SASTA JUGAAD M82B || @SKYLORD,"#WIZARD #BBFWIZARD #BBFWIZARDfreefire #najeebm82b​ #skylord​ #skylordm82b​ #sastajugaadm82b​ #freefire​ #freefireshorts​ #criminal​ #criminalbundle​ #freefirefunnyvideo​ #freefireattitude​ #whatsappstatus​ #configuración​ #freefire​ #najeebff​ #najeebgaming​ #onetapheadshotin2Gbramdevice​ #aloneboyff​ #PresetAlightMotion​ #JedagJedugViral​ #freefirehighlights​ #aloneboyff​ #freefireconta​ #spas12​ #aimbotfreefire​ #hackfreefire​ #shotgunhandcam​ #shotgun​ #x1freefire​ #freefirebrasil​ #freefireclipes​ 

sasta jugaad m82b
sasta jugaad M82B | @SKYLORD

Twitter : https://twitter.com/WizardOp01?s=08

Instagram link : https://www.instagram.com/bbfwizard/

Ненужные теги: xxxtentacion, empire, rap, bad vibes forever / empire, hip hop xu0026 rap, xxx, look at me, lil pump, music, bad vibes forever, sad, sad!, juice wrld, members only, hope, music video, 2017, hip-hop, the, ski mask the slump god, エックスエックスエックステンタシオン, revenge, ?, llj, jmp, hip hop, jocelyn flores, wishing well, ski mask, tentacion, икстентасион, xxxtentacion tribute, pop, lil wayne, live, wifisfuneral, official, rip, jahseh onfroy, yung bratz, 2019, trap, jahseh, jesus honcho - infatuated (official music video), emotional rap, yung bratz xxxtentaction, elevator, yung bratz xxxtentacion, elevator xxxtentacion, yung bratz lyrics, xxxtentacion songs, infatuated, xxxtentacion yung bratz, yung bratz artist, arms around you song, arms around you, sway lee, arms around you tribute, rap music, pop music, proudcatowner, xxx tentacion, hip hop music, armaroundyou, armsaroundyou, yung bratz rap, yung bratz song, elevator audio only, yung bratz audio only, yung bratz new song, lilpump, swaelee, maluma, pump, xxxtentacion original, miami, новая песня, альбом, новый альбом, cover, клип, плагиат, rauf faik я люблю тебя, rauf faik альбом, рауф и фаик плагиат, украли песню, кавер, рауф и фаик детство, rapper, murder, cbs 4 news evening, infinite militia, rauf faik, рауф и фаик, rauf xu0026 faik - детство, детство, рауф фаик, rauf faik из за тебя, байт, xxxtentacion live, concert, rolling loud, 88rising, tour, denzel c..., save me (audio), eminem rip donald trump, eminem diss donald trump, втренде, новый клип, украли у тентасьона, тентасьон, rauf faik плагиат альбома, сбайтили, show, rauf faik плагиат xxxtentacion, оригинал, детство пародия, детство плагиат, xxxtentacion - save me (audio), xxxtentacion leaks, naruto amv, naruto vs sasuke, naruto, amv, save me, xxxtentacion - save me (lxry remix), 1 hour, 1hour, loop, xxxtentacion - save me, lil peep, hand, react to xxxtentacion death, react to xxxtentacion, rappers react, xxxtentacion killed, react to xxxtentacion dead, club, helping, pompano, cinema, hour, one, joey bada$$, the remedy for a broken heart, heart, broken, ジョーイ・バッドアス, infinity (888), legend's never die, legends ne), for, remedy, download, mp3, listen, seamless, video, replay, beats, beat, long, xxxtentacion dead, rip xxxtentacion, tyga, xxxtentaicon fight, xxxtentacion leak, xxxtentacion leaked, 6ix9ine, justin bieber, 6ix9ine xxxtentacion trollz, 6ix9ine xxxtentacion, 6ix9ine trollz, xxxtentacion unreleased, xxxtentacion 2020, ricch, roddy, roddy ricch, ieatpussy, the box, box, xxxtentacion alive, roddy ricch the box, xxxtentacion roddy ricch, trollz 6ix9ine, justin bieber la bomba, look at me bass boosted, look at me clean, look at me instrumental, look at me now, look at me juice wrld, look at me 1 hour, look at me carrie underwood, look at me now clean, look at me now chris brown, look at me i put a face on wow, look at me now lyrics, sauce!, sauce, onfroy, xxxtentacion if was back, members only vol 4, xxxtentacion look at me, look at me xxtxtentacion official lyrics, xxxtentacion bmw i8, xxxtentacion bmw, ihaterappers, lore, song, soundcloud, new, lit, dont cry lil wayne, don't cry, xxtenations, dont cry, lil wayne don't cry, fire, hot, реакция на смерть xxxtentacion, official audio, xxxtentacion - look at me! (audio), hanging, звезды о xxxtentacion, гибель xxxtentacion, rxu0026b, xxxtentacion - everybody dies in their nightmares (audio), everybo (audio), lil wayne 2019, xxtentacion, xxtentacion - bad! (official music video), mumble, extended, xxxtentacion 17, xxxtentacion - xxtentacion - bad! (official music video), bad!, skins album, skins, bad, xxxtentacion ?, hope xxxtentacion, nle choppa, dababy, blueface, don't cry lil wayne, flex, emo, xxxtentacion hope, chill, emotional, riot, official video, yung dagger dick, moonlight official video, moonlight xxxtentacion, xxxtentacion moonlight, репэр, батл, рэп-культура, канье уэст, убийство, xxx moonlight, xxxtentacles, bad vibes, young dagger dick, jah, moonlight, make out hill, makeouthill, рэперы, the main idea, official music video, , фейс, bvf, спорткар, разбойное нападение, ограбление, long live jah, jocelyn flores (audio), xxxtentacion - look at me! / riot (official video), look at me! / riot (official video)",5,0,2,4,673,33,176,20,Saturday,323,50,11,UCBL06TmkGPRSojjbsEbKBxA,BBF WIZARD,475,51,27952,1740
U2GbUvjwRFs,BBF  - Temple (live @ Backyardie),"Here you can find something new that we've played the 14/02/19 at the Psychedelic love night at the Backyardie, UD. 

FOLLOW US
Facebook: https://www.facebook.com/BBFtrio/
Instagram: @bbftrio",6,0,0,3,26,0,297,10,Sunday,327,11,1,UCjPQBgvxX2k6f4Pz590sHyA,BBF,112,11,3602,2467
4nr8AuWILO4,Mayro BBF -  ✪ Baby My Family ✪  (Clip Officiel),,10,0,0,7,0,0,204,22,Saturday,4202,108,5,UCBEvT5N2j6T3amiFbDELO0g,MaYro BBF,672,5,35606,2692
M-fif8x1pWE,M240108①【U13/中1】アプリーレ札幌：U-15　横浜遠征【一年】一本目,"2024年1月5日(金)～9日(火)
横浜遠征(2年・1年)【4泊5日】
場所：新横フットボールパーク
1月8日(月)【4日目】
時間：14:00～17:00(3h)

■対戦: クラブ・テアトロ（神奈川1部）
一本目※8人制(12分)
●",2,0,12,1,9,0,761,22,Monday,168,0,0,UCdSAbe1Jv4tlQYEY66CiohQ,BBF,319,590,163796,681
DEPJ12qbmnA,BBF BIG SNOW | Behind the Scenes | Cant Stop Us video,,12,0,0,8,0,0,298,22,Saturday,1375,7,1,UC7Pfr53TQxq8wP81oVvKHiQ,BBF BIG SNOW,239,7,134838,277
SRDKLkKCfMs,Ek Makkhi Ne Bana Diya Aadmi Ko Crorepati 🤑 | Golf Miracle Story #Miracle#Golf#facts  #trend #shorts,"Ek chhoti si makkhi ne ek insaan ki zindagi badal di! 🪰 Golf tournament ke aakhri shot par ball hole ke kinare ruk gayi thi… sabko laga banda haar gaya. Lekin tabhi ek makkhi aayi aur ball ko hole me gira diya. Aur is ek moment ne us player ko jeeta diya ₹17 CRORE! 😲 Unbelievable but true!""
___________________________________________________________________________________________

Disclaimer: This video contains clips from various creators, used only for commentary, review, and educational purposes under Fair Use (Section 107, Copyright Act). 
I do not claim ownership of any original clips, all rights belong to their respective owner
_____________________________________________
                          THANK YOU 🙏
____________________________________________

👉 Aapko ye story kaisi lagi? Comment me batao!
👉 Aur aise hi shocking aur interesting facts ke liye channel ko SUBSCRIBE karo 🔔

#ViralFacts #SportsMiracle #CrazyFacts #WowMoments #Incredible #LuckyDay #TrueStory #FactsHindi #TrendingFacts #FactShorts",16,0,0,12,137,10,16,28,Tuesday,36064,,4,UCbdL9SuxDvq7ebRksIx3MYQ,BBF FACTS,136,21,123618,85
yPUFi-_isOo,GANTANGAN KEJOBONG JAYA✓ CI *BALON UDARA* ISIAN KASET BUNDET RAPET BIKIN LAWAN AUTO KLEPEK-KLEPEK !!,"JANGAN LUPA SUBSCRIBER
LIKE
KOMENTAR
BAGIKAN KE TEMAN TEMAN

SERBA SERBI LOMBA BURUNG SEKITARAN
BANJARNEGARA
PURBALINGGA
DAN SEKITARNYA

INFO👇
PIYIK MURAI BATU 
TROTOL MURAI BATU
PASTOL MURAI BATU
JODOHAN MURAI BATU 
GACORAN MURAI BATU

BISA LANGSUNG HUBUNGI
YANG POENYA KAWASAN
MARKAS BBF
JI TAUFIK
DI 0878-4834-7799

#tiktok 
#markas_bbf
#viral 
#bredingmuraibatu 
#trotoljahat
#trotolkualitas
#trotollolohinduk 
#trotol 
#markasbbf
#viral 
#muraibatugacor
#muraibatumedan 
#muraibanjarnegara
#muraibatuindonesia 
#muraifighter",15,2,0,14,61,15,437,22,Sunday,50,1,2,UCgzWPvaxywvvdrHOiXkBUvA,MARKAS BBF,179,72,82078,885
